5,19,4,24,2579.6,2761.8,2965.3,3126.1,3046.7,3347.4,3474.9,3529.6,3727.7,3903.8,3990.3,4264.5,4336.7,4451.2,4705,4933.8,4987.7,5066.1,5115.8,5199.5,4949.5,5554,5865.1,5986.5,6316.4,6338.5,6705.6,7048.4,7347.5,7202.6,7761,7933.6,8369.6,8174.3,8517.7,8236.7,8640.3,8175.6,8454.5,8703.5,8662.6,8095.4,8183.7,8162.4,7368.9,6941.6,6852.6,6433.5,6492,6046.3,6223.9
5,19,5,5,8204.3,8952.1,9860.8,10379,10679,11598,12254,12546,13239,13763,15033,15593,15637,16367,17452,18600,19467,20155,20473,21700,21797,23361,24179,24960,25522,25585,26253,27574,28821,28567,30801,31322,32774,32635,33595,34067,34771,33709,34220,36502,35780,34637,34899,34812,32904,31340,31291,29955,29393,27984,27044
5,19,5,10,5214.4,5666.2,6036.8,6550.1,6759.5,7621.1,7888.2,8260.7,8571.4,9131.3,10090,10979,10923,11641,12407,13378,13968,14980,15553,16187,17127,17898,19353,20382,20355,20794,21598,22447,23082,23737,25748,26196,27353,27684,28691,29365,29277,28150,28924,30534,29042,29098,29300,28338,27488,27523,27692,26236,26818,25854,25729
5,19,5,16,4225.7,4418.9,4720.3,4953.9,5086.6,5512.7,5674.1,5941.1,6167.6,6470.6,6955.3,7600.7,7746.5,8073.7,9136.9,9614.3,9964.8,10580,10923,11832,11932,12553,13315,13990,14368,15221,14751,15706,16316,16900,17713,18677,19896,20434,21525,21652,21759,22128,22602,22276,23242,21932,22937,22541,22082,21430,22061,20357,20610,20133,20190
5,19,6,6,2778.4,2994.9,3538.4,3885.3,4166.1,4542.5,4997.1,5378.2,5892.4,6359.9,6831.2,7520.2,7482.1,8210,8738.3,9395.3,9768.3,10024,10240,11087,11246,12043,12698,13116,13488,13668,14112,14973,15838,15982,16947,17580,17910,18103,18352,18642,19014,19041,19465,19710,20249,19323,20227,20829,20356,20110,20874,19808,20203,19792,19299
5,19,6,12,4317,4642.3,5079.1,5421.7,5551.4,5994.2,6426.3,6543.1,6860.2,7140.4,7731.6,8185.1,8303.4,8596.2,9171.8,9592.2,10098,10458,10631,11126,11336,11976,12414,12588,12556,12614,12918,13445,14203,13842,14912,15158,15913,16091,16533,16878,17933,17638,17986,18679,18703,18093,19144,18577,18518,18023,18289,17494,18224,17428,17132
5,19,6,21,2292.6,2508.4,2842.3,3109,3246.8,3707.3,4117.2,4377.7,4742.6,5159.8,5679.1,6200.5,6249.1,6871.4,7013.7,7487.2,7728.9,7999.3,7910.6,8510.7,8214.7,8771.8,8646.5,9045.5,8993.1,9386.9,9313.9,9482.9,10264,10049,11230,11947,12255,12570,12656,12615,13042,12960,13377,13673,13967,13751,13848,13637,12654,12686,12423,11908,12377,11942,11862
5,20,1,1,3461.4,3606.3,3992.6,4234.4,4481.8,4703.1,5075.1,5351,5819.7,6579.6,6950.3,7213.8,8165.8,8618.5,9179.7,9971.7,10521,11136,11776,12803,12874,13590,13856,14015,14868,15211,15172,16082,16291,16309,17041,16719,17425,17173,17815,18916,18344,19491,19283,19226,20247,19678,20485,19760,19584,19826,18939,18254,18170,18896,18386
5,20,1,25,5008.1,4974.3,5495.5,5577.9,6031.9,6152.6,6602,6873.9,7017.8,8004.4,8168.1,8431.9,9322.4,9566.5,9537.5,10236,10258,11152,11339,12046,12216,12991,13082,13254,13617,14410,15142,15704,15437,16152,17804,17342,18684,18580,18961,20374,20016,20503,20646,20754,21519,20660,20505,20775,19997,19871,19963,20231,17532,18286,17524
5,20,1,33,4480.9,4581.7,5009.6,5085.5,5516.8,5809.2,6479.6,6641.1,7090.5,7770.1,8005.7,8164.6,8937.8,9365.8,9489,10615,10784,11570,11957,12582,12974,13786,14026,14157,15338,15681,16520,16623,17254,17582,19156,19060,20355,19683,20590,22190,22842,23741,23960,23538,24638,23530,23812,22625,22344,22937,22334,22594,21924,22150,21179
5,20,1,42,3312.8,3397,3739.4,3876.3,4298.5,4483.3,4990,5158.2,5639.8,6070.1,6370.4,6960.4,7289.4,7753.4,8233.8,8540.3,8404.1,9167.2,10051,10377,10607,11062,11691,11460,12131,12169,12535,12568,13372,12697,13245,13535,14443,13987,13953,15351,15049,15249,15011,15111,15264,14181,14023,13877,13138,13889,13523,12763,12781,12799,12282
5,20,2,2,8018.4,8332.3,9240.7,10028,10844,11131,12383,12766,13686,14867,15613,16415,17815,18252,18607,20082,20066,21238,21378,22964,22886,23809,24688,24290,25368,25992,26734,27309,27085,26992,29001,28140,29708,29483,29674,30917,30463,31813,32049,31720,32902,31517,31818,30874,30834,31737,30541,30005,28746,30220,28580
5,20,2,31,6265.1,6607.8,7131.2,7690.8,8291.9,8548.7,9304.9,9620.9,10142,10805,11155,11581,12759,13187,13312,14584,14881,15845,16356,17277,18009,18672,19397,19220,20400,21189,21634,22662,23489,23555,25530,25347,26887,26344,27182,29041,28773,30473,30370,30289,31476,30354,31068,30058,28781,29984,28935,27910,26988,27351,26161
5,20,2,35,6776.1,6656.6,6791.5,7067.8,7501.2,7857.9,8189.5,8307.2,8881.5,9640.3,10094,10108,10725,11388,11749,12305,12441,13696,14123,14546,15440,15407,16475,16740,17380,18325,19173,19084,20317,20365,21620,21752,23364,23186,23726,24310,24426,25287,24800,24643,25402,23828,24448,23676,23643,24585,23629,23825,21771,22219,20733
5,20,5,5,3805.6,3995.6,4313,4502.8,4849.1,4860.5,5606.4,5649.6,5917.8,6359.7,6841.4,7133.8,7875.4,8355.8,8365.5,9537.8,9376.3,10332,10698,11440,12148,12502,12854,13051,14012,14553,15101,15240,15843,16185,17910,18219,19559,19863,20382,21961,22210,23442,23836,24126,25197,24323,24975,23887,23328,23553,22459,22057,20849,22425,20921
5,20,5,32,3347,3404.1,3898,4052.8,4467.3,4618.1,5250.9,5501.2,5968.8,6391.9,6704.3,7176.2,7725.7,8150.4,8253.4,9328.6,9293.7,10066,10007,10676,10695,11671,11693,11726,12286,12659,13031,12742,13133,12870,14042,13191,14812,14296,14389,14867,14828,15681,15469,15416,16099,16103,16423,16089,15630,16042,15313,15676,15001,15712,15046
5,20,5,38,2024.7,2136.3,2303.6,2412.3,2537.9,2587.6,2837.7,2864.4,3060.2,3339,3326.6,3405.7,3810.6,3786.9,3910.4,4363.8,4499.7,4698.2,4910.6,5316,5352,5643.7,5758.6,5763.9,6202.4,6439,6800.5,7016.9,7147.2,7178.8,8061.6,7849.3,8305.5,8324.9,8329.6,8888.9,8677.9,9224,9526.5,9645.1,9861.4,9679.5,10572,10709,10555,10770,10460,10619,10429,10958,10363
5,20,6,6,2777.2,2802.9,3018.7,3091.7,3278.5,3288.9,3496.6,3575.3,3724,4062.3,4161.6,4300.6,4708.8,4890.3,5055.1,5629.9,5759.5,6172.4,6477.3,6891.3,7097,7544.4,7782.6,7736.5,8082.6,8189,8485.7,8797.6,8968.5,8945.3,9733,9725.2,10545,10477,10824,11728,11951,12737,13292,13322,14178,13732,14513,13941,13834,14390,14042,13833,13524,13767,13268
5,20,6,34,3652,3696.1,4060.7,4261.7,4526.7,4561.2,4995.3,5045.7,5303.6,5767.1,6013.9,6314.6,7077.6,7358.8,7713,8852.3,9281.7,10145,10535,11522,11749,12909,13914,14334,14715,15679,16617,17281,17972,18039,19928,20099,21584,22166,22099,23867,23806,25049,24640,24523,24452,23957,23979,23161,22313,22955,22794,21857,20873,21584,20501
5,20,6,41,2633.1,2662.1,2849.9,2943.2,3088.2,3203.3,3438.2,3544.9,3673.2,3971.3,4095.5,4227.8,4628.8,4746.7,4849.5,5348.3,5440.7,5986.9,6249,6821.8,6871.7,7257.1,7512.3,7488.6,7718.9,7957.1,8101.2,8258.4,8145.4,7713.2,8178.4,7856.3,8500.5,8311.8,8705.5,9291.4,9265.3,9709.8,9803.3,9605.2,9979.5,9630.7,9689.4,9418.7,9079,9010.8,8629.4,8394.6,8121.9,8327.4,7956.2
5,20,7,7,2213.9,2291,2552.7,2686.8,2870.5,2952.7,3107,3269.9,3575.3,4056.4,4164.1,4582.4,5069.7,5160.3,5399.5,5900,6017.6,6385.9,6718.7,7204.3,7226.7,7436.8,7673.8,7815.1,8271.2,8491.5,8781.3,9172.8,9283.7,9455.8,10119,10516,11011,11215,11596,11732,12167,13009,13116,13218,13698,13355,14094,13786,13670,14039,13833,13972,13438,14013,13009
5,20,7,39,1980.4,2023.4,2251.8,2249.2,2428.5,2442.3,2655.1,2804.9,2993.7,3212.7,3467.9,3674.6,4094.7,4392.2,4411.8,5015.9,5168.5,5456.7,5620.5,6195.6,6220.9,6519.5,7034.3,6994.3,7289.1,6447,6695,6825.8,7019.7,6995.5,7403.3,7068.8,7870.7,7911.8,7682.7,8173.4,8294.7,8596.9,8781.1,8887.9,8948.4,8735.9,8777.8,8618.4,8537.4,8548.4,8369.1,7949.4,7917.8,8153.2,7789.1
5,22,1,1,3545.2,3603.7,3990.2,4000.7,4162.4,4623.7,4786.1,4938.5,5143.1,5460.1,5877.1,5950.6,6401.5,6546.3,6793.2,7207.5,7852,7951.2,8567.7,8869.6,9329.2,9840.1,10082,10814,11288,11728,11683,12388,13196,13678,14035,14518,15586,15631,16421,16467,17555,18431,18936,19517,19918,19542,19519,19509,19610,18798,18190,18515,17978,17163,17269
5,22,1,17,5714.2,5795.7,6456.5,6518.1,6895.1,7739.3,8155.5,8568.9,9155.9,9867.9,10690,11155,12051,12460,13362,13764,14762,14984,15867,16045,16524,17223,17334,18304,18721,19407,19164,19661,21047,21210,21635,21901,23181,23482,24310,24382,25371,26848,26896,27058,27302,26979,26458,26309,26985,27480,26477,27171,26215,25018,25203
5,22,1,30,4100.9,4271.6,4799.9,5049.8,5336,6075.3,6356.8,6749,7153.7,7607.1,8140.7,8705.1,9263.5,9470.5,10015,10580,11314,11339,12162,12315,13112,13515,14052,14789,15095,15674,15365,15947,16931,17288,17345,17342,18487,18172,18847,18905,19701,19935,20480,21014,20739,20214,19905,19772,19796,19409,18675,18976,18697,17781,17545
5,22,1,52,2676.2,2756.9,3041.1,3176.3,3304.5,3601.5,3696,3988.3,4121.8,4371.4,4730.8,4932.9,5266.5,5618.1,5795,6179.7,6746.7,6863.3,7452.4,7673.2,8085.9,8344.5,8622,9083.4,9817.5,10112,9980.4,10358,11045,11248,12046,11766,12880,13062,13881,13957,14747,15253,15973,16208,16312,16061,15477,15330,14942,15244,14560,14773,13770,13407,14355
5,22,2,2,4830.8,5096,5313.2,5483.2,5734.5,6337.3,6865.5,7202.4,7784.7,8438.1,9134.2,9617,10387,10818,11583,12292,13053,13270,14250,14348,15043,15494,16197,17097,17840,18611,18517,19249,20632,21288,22068,22524,23889,23537,24593,24526,25757,26071,26501,26471,26624,26421,25793,24788,24860,24683,22696,22860,22180,20968,21185
5,22,2,28,7081.4,7535.8,8217.5,8392.9,8954.8,9975.2,10474,10603,11297,11895,12782,13227,14325,14494,15073,15583,16562,16620,18029,18464,19259,19956,20442,21484,22283,23366,22603,23442,24318,25089,25830,26170,27875,28219,28908,28437,29965,30719,31009,30997,31261,30522,29774,29271,29181,28690,26966,27477,26693,25687,25801
5,22,2,46,5917.1,6097.3,6685.7,6929.1,7231.6,8075.3,8303.5,8569.4,8915.1,9528.1,10188,10618,11261,11801,12210,13017,14148,14398,15254,15347,16184,16796,17526,18454,18869,19604,19242,19906,21180,22308,22231,22786,24350,23722,24916,24817,25755,26076,26874,25951,25266,24713,24432,24430,23862,23824,23207,23874,22584,21703,22016
5,22,3,3,7833.8,7906.2,8697,8828.6,9260.2,10246,10637,10915,11466,11953,12634,12886,13594,13911,14497,15190,16222,16265,17439,17524,17900,18840,19502,20590,21300,22050,21764,22853,24058,24570,24575,25505,26882,26752,27881,27429,28410,29382,30392,31046,31523,31321,30268,30730,29524,30658,28470,28771,28062,27086,27200
5,22,3,22,5482.5,5603.1,6156.8,6359,6527.6,7159,7638,7743.9,8078.2,8420.9,8858.2,9079.3,9489.9,9673.2,9933.6,10255,10962,10982,11811,11791,12257,12704,12942,13609,14147,14622,14521,14885,15633,15719,16228,16208,17419,17352,18152,18080,19279,19281,19668,20088,19933,19894,19335,18947,19378,19417,19469,19368,19386,19100,19214
5,22,3,37,4203,4131.8,4297.3,4279.8,4378.5,4738.7,4845.5,4968.1,5219.1,5396.3,5833.8,5993.3,6302.4,6520.7,6883.7,7049,7515.3,7526.6,7924.2,8076.2,8526.6,8818.4,9277,9758.2,10279,10726,10730,11256,11870,12174,12725,13234,14177,14088,14868,14790,15562,16091,16639,16692,16975,16847,16779,16515,16518,16363,15241,15421,14752,14058,14115
5,22,3,60,5770.5,5932.6,6366,6466.2,6831.3,7522.2,7727,7877.4,8357.6,8712.3,9111.3,9619.7,10128,10086,10455,10800,11731,11909,12850,13186,14146,14675,15179,15956,16348,16923,16256,16877,19600,19308,19588,19615,20559,20415,21905,24352,25221,25495,26048,25807,26032,25614,25231,25205,24827,24236,22968,23447,23049,22450,22777
5,22,4,4,2597.9,2713.2,2914.1,3053.5,3200.1,3458.5,3730.9,3931.7,4298.9,4576.7,5051.2,5262.8,5785.7,6007.7,6449.3,6700.7,7356.3,7406.2,8157.9,7955.6,8621.7,9151.3,9288.6,9972.8,10366,10952,10653,11333,12383,12968,13031,13295,14286,14496,15306,15036,16518,16078,16844,17540,17672,18112,18639,18031,18756,18675,18499,18615,18544,17770,17934
5,22,4,23,6789.1,6876,7405.4,7494.4,7658.6,8351,8505.9,8453.8,8727.4,9044.5,9554.8,9701.8,10181,10206,10670,11221,11500,11904,12756,12817,13234,13697,14254,15084,15769,16163,16223,17127,18159,18847,19474,20024,20991,20889,22070,21991,23416,23459,23922,24678,24575,24222,23972,23866,24107,23959,22968,23477,23298,22577,21793
5,22,4,40,2697.8,2688.5,2835.2,2871.6,2879.9,3096.1,3128.3,3179.2,3259.7,3333.9,3460.9,3498.4,3610.9,3614.1,3688.2,3771.9,4042.6,3971.9,4209,4280.9,4346.7,4540.9,4621,4910.7,5083.7,4895.8,4751.8,4927.3,5133.2,5310.3,5380.5,5532.6,5915.7,5949.7,6201.1,6475.2,7099.5,7482.2,7612.4,7732.8,7755.4,7735.3,7729.9,7671.6,7708.4,7783.1,7178.3,7377.5,7528,7354.4,7383.7
5,22,5,5,5106.7,5174.7,5639,5774.8,6083.4,6617.3,7010.7,7238.1,7643.5,7940.7,8436.2,8804.7,9401.2,9476.5,9813,10149,10856,10755,11457,11461,11871,12364,12597,13313,13620,14287,14044,14886,15639,15991,16560,16762,17895,17888,18780,18852,19773,20580,20818,21518,21809,21730,21498,21789,21880,21832,20691,20702,20233,19074,19247
5,22,5,27,5191.9,5231.1,5728.4,5912.6,6084,6745.9,6962.2,6903.2,7239.7,7510.2,7957,8176.9,8768.2,8954,9485.4,9718.2,10319,10827,10983,11280,11772,12664,13496,14034,14961,15803,15826,16523,17518,18079,18572,19725,20554,20544,21431,21189,22447,22635,22795,22990,23392,23073,22782,22870,23023,23138,22255,22393,21955,20938,21014
5,22,5,45,5856.5,6105,6590.8,6962.2,7272.3,7937.2,8651.4,9139.3,9597,10220,10889,11376,11986,12434,13302,14217,14819,14768,16233,16498,17057,17572,18712,19936,20896,21619,21417,22493,23851,24291,24813,24756,26116,26305,27560,27640,29061,29964,31376,31441,31157,30507,29744,29377,29309,28789,27285,27246,25691,23543,23254
5,22,7,7,3643.4,3567.4,3861.8,3821.5,3888.5,4177.1,4244,4341.5,4596.3,4688.3,4897.7,4986.3,5269.6,5339,5785.7,5831.7,6166.9,6221,6597.2,6691.3,7024.8,7488.3,7680.7,7759.2,8016,8269.4,8135.5,8808.1,9040.7,9277.5,9563.3,9669,10398,10363,10891,10991,11762,12164,12459,12368,12659,12778,12587,12835,13000,13280,12609,12819,12513,12087,12140
5,22,7,21,2666.1,2736.9,3008.6,3070.2,3235.5,3473.6,3707.4,3912.6,4038.6,4328.4,4730.1,4921.7,5298.6,5665.6,5986.5,6275.5,7004.5,7279,7900.3,8056.3,8659,9057.1,9524.9,10192,10564,11199,11297,11896,12590,13182,13642,13849,15063,15119,16534,16820,17748,18560,19183,19950,20504,20471,20385,20159,20724,20973,20008,20415,20022,19055,19175
5,22,7,34,3981.2,4096.9,4682.9,4887.8,4973,5569.2,6002.6,6285.8,6594,6829.5,7605.2,7599.2,8232.8,8599.6,8833.5,9380.9,9949.6,10445,11408,11350,12154,12660,12976,13748,14462,15419,15479,16288,17668,18537,18701,19216,20686,20564,21670,20805,21636,22226,22703,23809,24907,23843,22952,22223,22862,21961,20935,21129,20401,19153,19906
5,22,7,54,2701.9,2714.1,2703.5,2677.6,2682.7,2849.6,2824.6,2810.2,2856.7,2867,2900.6,2932.5,2866.8,2715.3,2716.1,2777,2918.7,2864.4,3058,2997.4,3130.6,3214.3,3352.7,3564.7,3808.9,4021,4201.8,4534.4,5000.6,5365.4,5724.1,6164.7,6821.6,6964.7,7639.5,7742.5,8544,9131.6,10018,7776.2,7810,7595.8,7538.8,7576.7,8077.3,8343.9,7031.2,7437.4,7828.2,7617.4,7530.8
5,22,9,9,4069.8,4193.1,4647,4833.6,4994.8,5442.4,5642.1,5825.4,6020,6341,6716.4,6988.9,7531.1,7887.4,8138.7,8453.8,9049,9107.9,9677,9659.3,10044,10683,11070,11677,12090,12455,12282,12745,13748,14227,14405,14801,15724,15780,16496,16375,17616,18142,18773,18964,19421,19261,19278,19198,19670,19965,19242,19428,18915,18117,18212
5,22,9,19,6015.3,5977.9,6618.1,6998.1,7483.2,8253.4,8738,9192,9576.7,10400,11002,11872,12639,13343,14120,15250,16477,16489,18200,18257,19031,19918,20658,21494,22546,22915,22295,23051,24957,25488,25231,26049,28742,28043,29633,29299,30452,30206,30551,30565,29493,28838,27227,27217,26424,26008,24971,26178,26056,25363,26102
5,22,9,31,6266.7,6376.8,7139.2,7496,7911.5,8784.9,9293.9,9752.3,10088,10636,11534,12055,12561,12914,13525,14139,15160,15207,15949,15917,16603,17084,17850,18739,19279,20163,19632,20551,21554,21836,23053,23048,23850,23848,24904,24581,25111,24954,24894,24855,24616,24952,24007,23347,23645,23624,22119,22199,21722,22002,22265
5,22,9,56,3975.6,4200.8,4680,4893.3,5287.7,5623.6,6033.4,6041.5,6198.2,6438.9,6665.6,6765.8,7015.4,7036.3,7290.3,6378.4,6926.8,6595.4,7157.3,6889,7187.8,7237.2,7545.8,8730.4,9090.1,9252.2,9195.1,9651.3,9927.8,10231,10539,10738,11526,11181,11573,11832,12399,12818,13222,13404,13854,13600,13224,13200,13401,13483,13020,13100,13338,12730,12669
5,22,10,10,1300.9,1331,1411.1,1433.8,1487.4,1594.7,1529.6,1592.5,1645.9,1882.2,1799.3,1854,2119.8,1973.1,2043.8,2086.1,2250.7,2253.2,2640.3,2617,2744.7,2734.9,2812.3,2895,2951,3051.3,3005.6,3059.9,3155,3188.5,3364.5,3426.2,3569.4,3640.4,3671.9,3764.9,3733.7,4030.2,4162.2,4033,4101.3,4074.1,4025.5,3998.6,4122.3,4121.2,3929.6,4094.8,4106.6,4073.4,4334.5
5,22,10,26,965.13,975.52,1014.6,1027.6,1045.9,1110.1,1113.7,1141.1,1149.8,1189.8,1230,1262.9,1309,1298.3,1356.9,1386.9,1460.6,1444,1550.9,1560.7,1616,1654.8,1643.9,1742.7,1776.7,1847.3,1818.3,1912.3,1942.9,1939.5,1962.8,2020.9,2120.7,2136.9,2265.5,2294.7,2401.8,2434.9,2519,2572.8,2646.7,2639,2650.7,2690,2741.6,2878,2829.7,2919.3,2827.3,2746.8,2843.4
5,22,10,43,797.22,802.53,821.68,824.01,836.89,872.8,882.91,899.5,909.08,920.61,952.85,955.83,975.15,993.91,1002.9,1028.6,1072,1064.9,1109.8,1089,1136.3,1139,1162,1202.2,1241.2,1240.8,1253.2,1315.9,1360.6,1386.7,1398,1420.3,1456.2,1451.8,1458.1,1483.4,1552.1,1641.8,1749.3,1775.1,1784.9,1842.9,2012.5,2117.1,2105.9,2217.4,2329.9,2558.4,2447.2,2312.9,2358
5,22,11,11,1591.6,1596.1,1709.5,1742.6,1779.1,1892.3,1951,1979.4,2050.7,2107.4,2166.7,2218.2,2291.3,2335.7,2416.3,2481.2,2627.3,2624.9,2791.5,2732.6,2798.9,2939,3174.4,3264.2,3375.4,3050.6,3064.1,3141.5,3239.8,3237.4,3352.7,3348.3,3512,3515.3,3596.8,3543.3,3795,3743.8,3844.6,3864.7,3898.3,3814.1,3765.5,3790.3,3911.4,3919.6,3907.1,3920.9,3896.8,3934.2,4055.8
5,22,11,25,1453.8,1455.6,1563.6,1553.8,1628.1,1689.3,1767.2,1762.5,1824.8,1898.1,1964.8,2012.5,2122.1,2102.5,2195.9,2273.5,2408.1,2415.4,2572.3,2646,2673,2748,2771.3,2919.4,3078.8,3217.4,3161.3,3273.4,3515.4,3570.6,3769.3,3946.8,4033.9,4053.2,4208.4,4100.7,4292.9,4368.8,4321.8,4412.3,4609.3,4336.2,3872.4,3598,3351.5,3382.8,3223.8,3205,3050.3,2915.8,2933.9
5,22,11,39,1520.8,1520.9,1608,1588.4,1610.4,1684.6,1693.4,1749.1,1789,1805.5,1863,1925.5,1993.4,2042.2,2054.6,2187.8,2282.8,2291.4,2357.7,2348.4,2449.3,2575.8,2650.5,2775.4,2967.8,2883.8,2871.9,3062.7,3363.7,3359.7,3478.5,3591.2,3817,3926.8,4167.8,4309.7,4546.5,4609.3,4738.7,4771.4,4801.2,4717.2,4790.5,4722.6,4859.2,4953.2,4792.5,4903.1,4826.2,4712.1,4735.1
5,22,12,12,8136.4,8103,8885,9424.6,9873.6,10854,11237,11602,12341,12791,14105,14691,15103,15257,15737,16476,17697,17292,18641,18198,19331,19725,20355,22001,22109,22663,21714,22963,23679,24401,24366,24876,25960,26060,26403,26167,27350,27393,27797,28115,28266,28373,27808,28017,28486,28263,27186,27205,27033,25577,25661
5,22,12,29,8939.5,9386.9,10206,10104,10648,11904,12398,12927,13599,14091,14709,14842,16338,15888,16534,16996,18301,18206,19714,19470,20408,20605,21407,22520,23270,24031,22778,24076,24934,25381,26408,26017,27451,27144,28369,27959,29768,30370,30537,30523,29807,29260,28812,28844,29095,29632,28039,28756,28067,27574,27881
5,22,13,13,3124.2,3106.6,3284.4,3298.6,3380.5,3621.1,3768.3,3927.3,4130.8,4382.9,4814.7,5012.7,5366.9,5607.2,6048.3,6335.6,7017.5,7150.2,7615.1,7808.1,8002.8,8494.5,8863.1,9456.2,9843.6,10269,10197,10870,11460,11843,12328,12570,13461,13395,14245,14554,15357,15937,16566,17076,17502,17496,17561,17661,17931,17497,16747,16910,17194,16250,16599
5,22,13,33,1622.2,1617.8,1687.1,1672.6,1725.4,1793.8,1814.9,1848.4,1910.9,1972.1,2043.8,2067.9,2138.1,2163.1,2265.8,2350.6,2529.7,2621.3,2804.9,2782.5,2927.9,3081.4,3169.2,3435.8,3586.3,3660.3,3701.1,3790.8,4031.6,4209.2,4319.1,4370.8,4912.3,4985.8,5415.6,5755.1,6187.1,6669.9,7319.4,7631.1,7885.2,7813.9,8015.7,8015.5,8153.9,8385.5,7976.1,8163.4,7984.3,7701.9,7830.8
5,22,13,51,1957,1929.3,2007.9,1942.6,2022.7,2086.2,2117.8,2130.1,2165.8,2266.4,2376.5,2446.9,2704.6,2714.5,2811.5,3041.4,3127.9,3082.4,3355.3,3332.1,3456,3695.5,3840.4,4115.6,4223,4450.8,4498.5,4630.1,4957.8,5241.6,5455.9,5498.3,5980,5976.4,6215.8,6269.7,6738.5,6923.4,7186.7,6980.8,7256.2,7051.1,7119.5,7291.2,7368.5,6985.7,6757.7,6872.4,6629.7,6329.3,6475
