5	1	7	7	3079.8	3118.4	3187.6	3324.5	3557	3711.9	4068.2	4118.5	4204.6	4583.1	4940.2	5154.4	5384.5	5606	5854.9	6157.5	6536.8	6644.6	7152.9	7907.1	7766.8	8633	8458.1	8912.7	9525.3	10279	10214	10876	11025	11681	12089	11904	12026	12471	12865	12739	12346	12373	12257	11981	12067	12066	11788	11681	11764	11649	11520	11146	10519	10500	10226
5	1	7	21	4211.7	4491.7	4768	5254.5	5287.7	6064.4	6257.8	6654.8	6845.1	7584.6	7894.3	8127.9	8477.1	9104.9	9331.5	9592.6	10237	10675	11618	12028	12109	12848	13100	13478	13953	13731	14102	14354	14425	15040	15442	15212	15480	16360	16691	16863	16528	16529	16511	16368	15700	15783	15283	14616	14619	14177	14220	13256	12728	12840	12380
5	2	1	1	3936.1	4170.5	4273.2	4569.5	5063.7	5175.4	5683.2	6091.6	6619.1	6890.2	7279.4	7835	8034.8	8196	8900.2	9315.8	9768.9	10192	10902	10484	11018	11397	11941	12361	12695	13334	13638	13520	14416	14962	14821	15385	15222	16203	16639	16153	16421	16279	16144	16699	16040	15142	14967	15011	14994	15154	14846	14248	14283	13462	13527
5	2	1	35	2333	2311.5	2353.6	2492.1	2592.5	2673.1	2807.2	3016.6	3285.4	3451	3687.9	3956.1	4149.3	4302.1	4634.4	5007.5	5313.6	5680.1	5974.2	5990.1	6313.7	6443.8	6847.1	7014.4	7223.5	7629	8000.2	8014	8260.2	8669.4	8730.1	9032.7	9001.8	9524.2	9886.1	9675.8	9998.4	9631.8	9820.6	9932.2	9926.6	9426.7	9280	9150	9247.1	8961.7	8871.1	8562.4	8643.8	8305.7	8589.5
5	2	1	50	1740.5	1857	1948.1	2064.1	2218.9	2255.1	2430.9	2576.8	2832.7	2909.8	3173.6	3370	3519.4	3612.6	3932.4	4317.3	4474.2	4780.3	5129.6	5266.9	5606	5876.1	6387.5	6472.7	6962.1	7159.9	7891.1	8224.1	8490.1	9116.4	9164.5	9504.8	10054	10619	10919	10966	11511	11427	11505	11881	11839	11283	11158	11115	11343	11224	11184	10653	10384	10142	10107
5	2	2	2	3836.5	3867.1	4090.3	4307.8	4735	4775.8	5016.9	5225.5	5525.5	5564	5928.5	6259.5	6735.3	6718.1	7166.4	7744.2	7830.7	8151.6	8447.7	8372.3	8567.6	8690.6	9036.4	8940	9213.6	9372.5	9871.2	9879.3	9865.3	10565	10635	10614	10711	11401	11859	11600	11902	11499	11580	11739	11956	11188	10756	11087	10776	10913	10700	10282	10331	9918.5	10112
5	2	2	36	3777.5	3987.1	4223.8	4498.7	4923.4	5046.1	5547.4	5802.1	6617.6	6772.5	7383.7	7975.3	8409.2	8708	9459.5	10284	10531	11103	11399	11722	12200	12380	12998	13549	13844	14229	15889	14924	14983	15898	15554	15947	15701	16551	17539	16789	17319	15599	15420	15873	15470	15253	15210	15168	14360	14235	14515	13896	13849	13652	13526
5	2	2	69	4155.1	4244.6	4329.1	4444	5058.1	5153.1	5235.4	5622.3	6252.6	6208.8	6683.9	6691.4	6988.4	7047.8	7413.5	7631.5	7750.8	7733.2	8102.7	7960.3	8544.1	8831	9249	9486.9	9618.3	9883.6	10601	10417	10637	10954	10753	10892	11028	11282	11806	11520	11896	11749	11641	11925	11708	11588	11242	11069	10998	10763	10684	10411	10760	10225	10241
5	2	3	3	903.02	904.25	915.62	924.1	933.68	945.74	964.3	975.13	1004.9	1009.8	1037.4	1077.4	1084.8	1105.3	1154	1185.2	1219.7	1258.9	1320.7	1329.8	1406.4	1480.4	1589.7	1685.2	1794.3	1957	2201.6	2392.6	2593.1	2914.4	3104.1	3351.5	3590.7	3928.4	4314.6	4546.1	4877.6	4971.7	5037.4	5287.9	5316.9	5176.7	5233.2	5207.6	5286	5249.3	5185.2	5094.1	5115.6	4951.1	4986.8
5	2	3	40	805.95	807.34	825.07	828.59	845.16	853.61	868.69	871.93	901.02	903.23	926.92	952.94	974.67	966.9	1016.2	1049.4	1066.5	1097.4	1124	1108.3	1143.7	1147.5	1183.8	1163.4	1211.8	1210.6	1246.2	1281.2	1309.1	1389.7	1396.8	1491.8	1612.8	1761.5	1980.8	2204.4	2476.1	2651.8	2766	2985.5	3026.6	3036.7	3111.6	3073.3	3161.6	3089.7	3065.7	3007.5	3087.2	2993.1	3012.2
5	2	3	68	857.76	859.07	877.2	876.73	892.58	903.98	915.17	927.86	954.04	958.69	988.89	1019.6	1034.6	1038.4	1098.9	1128.7	1173.4	1208	1249.6	1261.3	1296.1	1342.9	1398.9	1422.2	1481.4	1537.8	1612.2	1661.1	1673.7	1759.2	1799	1827.7	1890.3	2027.1	2127.6	2191.5	2259.4	2258.3	2278.1	2374.4	2360.9	2325.1	2294.5	2309.8	2300	2206.5	2184.7	2147.1	2177.7	2170.1	2191.7
5	2	4	4	2536.8	2525.2	2575.3	2685.9	2878.3	2964.2	3033.3	3039.3	3226.2	3346.4	3461.2	3493.9	3626.9	3607.5	3830.5	4082.9	4313.4	4460.2	4805.7	4706.7	5087.8	5237.9	5811.6	5755	6090.6	6295.8	6774.5	6910.1	6990.7	7608.4	7686.2	8021.2	8479.1	9196.8	9484.6	9702.2	10090	9916.7	9738.5	9702.1	9902.9	9554.1	9460.3	9271.2	9569.5	9608.3	9728.8	9098.7	9173.4	8943.5	9205.6
5	2	4	44	2007.6	1982.9	2034	2227.8	2393.2	2469.2	2694.4	2841.8	3180.3	3271.4	3512	3823	4051.1	4042.4	4422.5	4765.3	4979.3	5190.5	5220.8	5410.4	5794.1	6114.9	6527.5	6744.8	7078.6	7230.4	7921.6	8152.5	8309.1	8680.7	8821.5	9185.2	9450.5	9838.2	10408	9944.7	10223	9957.3	10182	9934.5	10026	10049	9469.6	9335.5	9203.8	8780.7	8666.7	8421.7	8414	7814	7785.2
5	2	4	80	2171.2	2223.4	2373.1	2393.4	2575.9	2713.9	2925.4	3174.4	3359.3	3389.6	3450.4	3586.6	3609.1	3505.5	3635.3	3773.1	4205.2	4152.2	4469.7	4489.4	4629.6	4867	5180.7	5428.3	5721	6122.6	6751	7049.7	7247.5	8004.7	8358.3	8733	9247.4	9882.7	10508	10497	11199	11192	11310	11764	11685	11212	10754	10625	10753	10480	10302	9986	9870.8	9526.3	9620.3
5	2	5	5	1674	1754.4	1854.7	1911.9	2032.9	2113.9	2265.1	2409.7	2639.3	2751.4	2958.1	3259.4	3351.8	3520.3	3748.7	4083.6	4329	4679.6	4897.9	4991.1	5280.1	5525.3	6032.1	6142.6	6545.5	6738.1	7316.5	7550.5	7938.8	8483.6	8708.5	9128.6	9705.8	10397	10970	11033	11797	11753	11854	12180	12060	11990	12109	12392	12422	12015	12067	11884	11890	11385	11505
5	2	5	49	2556.7	2669.5	2827	2971.3	3212.8	3349.8	3643.5	3857.6	4190.5	4128.3	4366.5	4668.5	4936.4	4835.6	5414	5621.4	6076.3	6146.3	6312.4	6227	6457.7	6763.5	7088.4	7424.3	7556	7721.9	8290.1	8321.5	8898.5	8991.5	8900.9	9487.2	9798.9	10084	10568	10615	11108	11435	11420	11780	11887	11901	11763	11750	11774	11903	12000	11101	11420	10698	10829
5	2	5	75	1662.6	1801	1907.8	2019.3	2235.1	2354.4	2563.6	2653.1	3082.2	3247.6	3417.3	3815.4	3950.1	4161.3	4561.5	5020.2	5362.2	5844.7	6365.1	6410.4	7090.3	7251.4	7714	7603.5	8322.4	8314.1	9426.7	9245.1	8756.3	9375.2	9794.7	10193	10819	11574	12329	12254	12265	12313	12677	12894	13007	12170	11883	12415	11867	11719	11481	11053	11116	10685	10720
5	2	11	11	924.23	938	945.34	954.3	976.06	995.47	1025.3	1041.1	1084.6	1085.3	1127	1173.5	1176.4	1189.8	1259.1	1309.4	1384.7	1446.9	1549.5	1583.3	1729.5	1835.1	2020	2210.3	2395.7	2636.8	2999.4	3188.5	3482.8	3849.8	4232.2	4595.5	5034.4	5593.8	6118.2	6439.5	7041.9	7228.1	7481.5	7668.8	7663.2	7580.2	7375.9	7372.9	7311.1	7195.7	7104.7	6829.1	6872.6	6646.5	6510
5	2	11	38	924.52	944.17	965.05	987.92	1026.7	1052.4	1094.5	1142.3	1235.1	1314.3	1461.4	1658.3	1813.6	2006.1	2301.9	2550.6	2875.5	3190.6	3535.8	3653.8	3946.8	4272.6	4755	4892	5384	5739.7	6205.8	6712.3	7351.3	7908.4	7999.1	8445.5	8981.7	9633.8	10146	10344	10957	10749	10849	11241	11359	11015	10891	11066	11115	10811	10589	10546	10462	9953.1	10118
5	2	12	12	2486.4	2467.8	2638.2	2824.2	3003.9	3079.8	3264.5	3478.9	3825.6	3947.3	4277.9	4700.1	4984.1	5138	5760.2	6350.9	6815.1	7311.7	7986.4	7862.8	8605.7	8760.8	9246.1	9645.5	10055	10542	10629	11232	11495	12220	12512	13160	13167	14120	14671	14751	15231	15256	15444	15494	15353	14753	14129	14239	13867	13675	13443	13351	13185	12533	12429
5	2	12	43	2332.4	2401.8	2535.2	2618.1	2814.2	2878.1	3050.9	3221.6	3597.7	3668.3	4005	4257.6	4436.3	4513.7	4795.4	5025.1	5139.3	5338.1	5587.7	5654.1	5812.9	6012.2	6378.3	6317.4	6689.4	6848	7409.6	7715.4	7907.3	8324.2	8605.4	9030.2	9506.9	9865.5	10427	10413	10965	11116	11115	11628	11940	11493	11549	11610	11497	11298	11256	10681	10858	10634	10685
5	2	12	60	1975.6	2027.3	2102.9	2213.5	2380	2459.8	2587.4	2800.1	3013.8	3041.1	3256.2	3557	3685.8	3730.4	4023.8	4375.6	4506.7	4852.7	5176.3	5157.4	5671.4	5723.6	6320.6	6495.8	6841.9	7034.3	7655.7	7831.4	8268.2	8543.4	8849	9123.5	9549.9	10141	10558	10351	10797	10612	11007	10955	10887	10667	10644	10608	10625	10522	10573	10235	10295	9881.2	10081
5	2	14	14	840.61	839.24	847.99	858.92	875.7	875.15	905.12	900.23	941.72	952.92	977.7	1013.6	1005.9	1034.7	1060.1	1111.2	1150.9	1178.9	1213.4	1220.9	1271.5	1301.6	1343.6	1353	1374.6	1413.9	1466.9	1488.2	1499.9	1538.9	1584.6	1585	1636.4	1717.5	1762.8	1778.1	1802.5	1836.5	1848.3	1879.4	1900.6	1829.9	1835.2	1843.8	1833	1816.6	1830.1	1781.9	1788.8	1745	1771.1
5	2	14	82	820.46	818.88	844.7	850.08	861.13	877.11	896.46	905.15	943.49	964.51	975.35	1014.7	1017.9	1025.2	1053.4	1080.8	1132.4	1147.7	1172.4	1166.2	1215.5	1208	1257.9	1279.9	1278	1300.7	1367.9	1368.9	1369.5	1458.2	1478.5	1471	1530.7	1592.4	1662.7	1648.8	1678.3	1714.7	1875.2	1927.3	1972.2	1923.2	1930.9	1900.2	1952.9	1945.1	1997.8	1857	1879.7	1861.4	1905.6
5	2	14	47	766.08	766.75	774.64	783.93	790.2	802.24	816.35	828.06	854.64	866.67	876.79	898.02	893.82	896.42	927.22	940.86	955.17	977.98	1010.1	993.13	1013.3	1030.9	1066.1	1078.4	1096.6	1116	1161.4	1177.5	1181.2	1230.6	1235	1246.5	1284.9	1302.5	1325.4	1339.6	1320.6	1328.8	1338.5	1378.4	1363.4	1334.1	1322	1336.1	1373.1	1376.5	1394.5	1400.2	1415.7	1383.5	1422.4
5	2	15	15	972.88	973.52	981.28	1001.2	1019.8	1020.3	1037.4	1043.3	1088.2	1108.1	1149.1	1208.4	1241.2	1269.4	1304.6	1363.9	1380.7	1433.6	1479.5	1485.7	1568.3	1709.4	1777.9	1825.9	1836	1899.3	1988.4	2022.4	2053.2	2036.9	2070.9	2254.2	2251.1	2471.8	2782.1	3016.9	3514.8	3756.7	3900.8	4193.4	4282.9	4121.4	4116	4113.7	4296.7	4362	4167.2	4082.1	4076.1	3722.9	3631.8
5	2	15	46	2418.6	2596.6	2731.2	2824.7	3050.5	3092.5	3449.6	3644.5	3807	3940.3	4125.6	4422.8	4496.8	4624.8	5088	5024.5	5278	5492.9	5911.1	5994.4	6221.6	6478.5	7138	7477.6	8126.8	8438	8989.1	9455.3	9861.3	10700	10965	11802	12206	12957	13519	13631	14625	14335	14272	14641	14941	13649	13489	13182	13404	13412	12917	12557	12636	11798	11925
5	2	15	63	827.58	818.67	829.69	832.12	838.34	842.26	852.74	853.56	878.69	878.16	890.44	905.27	907.39	913.14	933.45	955.29	979.52	981.9	1009.4	998.77	1037.5	1054.2	1097.7	1097.2	1107	1138.6	1200.1	1199.7	1205.2	1243.2	1241.8	1264.7	1280.2	1335.8	1374.9	1411.8	1469.5	1493.4	1540.8	1607.2	1731.8	1717.8	1723.3	1772.7	1823.4	1822.6	1842.1	1842.5	1875.6	1868.8	1901.3
5	2	17	17	1887.7	1969	2046.1	2081	2190.6	2208.1	2258.2	2375.3	2487.5	2491.6	2712.3	2820.8	2907.2	2914.6	3136.2	3294.4	3522.9	3723	3946.1	4099.6	4299.4	4471.6	4900.9	5065.7	5300.2	5688.4	6039.5	6024.4	6359.5	6807.9	7036.1	7275.5	7365.5	8061.1	8081.8	8088.2	8399	8330	8337.4	8381.6	8263.3	8058.3	8004.6	7980.5	8033.2	7933.6	7892.5	7783.7	7907.1	7715	7880.4
5	2	17	52	1670	1729.4	1785.1	1864.1	1925	1953.1	2052	2065.8	2277.9	2257	2358	2435.3	2521.8	2610.7	2745.6	2943.4	3059.9	3177.2	3432.9	3427.8	3590.6	3790.6	4123.4	4204.2	4296.3	4528.6	4897.1	5177.6	5382.8	5827.8	5931.3	6121.4	6304.6	6608	6848.8	6872.9	7126.3	7037.9	6825	6938.6	6808.4	6533.9	6447.1	6451.9	6414.3	6535.8	6312.9	6148.9	6290.7	6039.8	6087.4
5	2	18	18	4100.2	4467.8	4648.9	4968.1	5437.1	5550.2	5942.4	6363.2	7082.1	7094.4	7766.7	8538.7	8889.1	8796.6	9341.2	9763.8	10633	10963	11590	11477	12249	12436	13707	13929	14912	15290	16124	16636	16872	17690	18197	18859	19180	20706	20776	21056	21760	21084	21662	23238	21881	22195	21861	22154	22074	22149	21848	20954	21813	20733	21404
5	2	18	71	4210.1	4444.6	4860.1	5225	5712.4	5883.6	6276.5	6562.2	7060.2	7453.6	7856.3	8036.6	8440.7	9020.8	9637.6	10369	10519	11153	11558	11965	12017	13073	13567	14329	13962	14864	16049	16094	16736	18071	17654	19221	19385	20246	21636	21612	22938	23505	23849	23955	24797	23665	23279	23736	24202	24182	24086	24021	23525	22691	23097
5	2	20	20	1374	1369.5	1346.2	1392.3	1400.1	1391.6	1435.2	1428.9	1505.2	1475.8	1527.6	1562.4	1583.6	1589.4	1634.1	1710.2	1714.1	1745.7	1813.7	1796.3	1818.5	1896	1968.6	1961.2	2012.9	2021.4	2121.8	2128.1	2113.7	2199	2222.8	2252.8	2269.4	2414.5	2490.6	2501.5	2612.9	2620.9	2597.2	2681.8	2657.9	2573	2515.9	2545.8	2488.7	2461.9	2446.1	2389.4	2411.1	2341.9	2337.1
5	2	20	85	1219.5	1204.8	1254.9	1225.9	1287	1269.4	1320.1	1315.9	1359.9	1366.7	1419.1	1468.3	1504.1	1507.3	1615	1642.6	1662.1	1703.5	1764.6	1800.8	1847.4	1899.3	1992.4	2019	2072.8	2158.3	2270.4	2300.8	2352.9	2445.1	2495.8	2572.9	2720.9	2816.8	2988.4	3014	3151.1	3197.3	3148.9	3243.3	3215.9	3184.6	3068.2	3072.3	2981.1	2879.2	2888.7	2806	2813.1	2734.8	2705.3
5	2	20	48	1611.4	1629.1	1639	1633.9	1683.6	1667	1690.3	1713.2	1758.6	1747.6	1791	1866.2	1890.6	1919.9	2005.7	2087.8	2150.5	2234.3	2347.9	2353.1	2490.7	2635.2	2931.9	3123.3	3306.4	3449.6	3788.8	4008.8	4191.9	4455.4	4643	4886.2	5182	5493.2	5792.8	5772.1	5942	5918.2	6002.1	5979.5	5947.1	5755.8	5628.6	5606.4	5638.9	5578.1	5516	5411.9	5394.7	5291.4	5317
5	4	1	1	1153.4	1186.5	1202.2	1252.8	1284.1	1297.2	1353.1	1376.7	1407.2	1446.9	1515.4	1555	1558.9	1605.6	1667.5	1757	1755	1832.1	1893.8	2003.4	1966.7	2028.3	2172.5	2209.5	2256.4	2402.7	2427.9	2559.1	2760.4	2924.9	3138.6	3473.6	3740.3	3952.5	4222	4804.3	5062.6	5361.1	5793.7	5994.7	6235.4	6454	6615.8	6648.8	6681.1	6701.8	6821.1	6699.1	6693.6	6388.2	6508.2
5	4	1	86	739.56	745.65	750.23	764.94	786.04	787.58	790.27	811.19	812.85	816.31	836.87	838.23	829.42	833.13	865.1	870.84	872.72	921.2	922.32	963.97	955.28	979.2	1009.2	1031.9	1040.2	1080.4	1118.6	1164.8	1257.8	1337.8	1468.8	1688.3	1899.3	2078.1	2280.3	2680.2	2894.8	3142.9	3476.6	3523.3	3683.6	3811.1	3899.4	3783	3743.5	4005.6	3804.2	3969.2	3829.8	3723.9	3759.1
5	4	1	137	905.6	913.77	924.65	941.36	961.01	949.96	987.23	991.49	1134.8	1044.6	1052.4	1069.6	1066.4	1084.2	1361	1176.9	1231.7	1241.6	1278.3	1324.7	1305.5	1330.5	1429.2	1486.4	1495.4	1573	1636.4	1752.8	1966.4	2110.2	2265.7	2583.4	2837.1	3126.7	3456.7	3993.7	4321.7	4657.5	5080.8	5361.2	5567.3	5676.6	5839.4	5923.5	6000.1	6084.3	6244.5	6154.6	6099.2	5961.7	6086
5	4	2	2	3098.4	3235.2	3303.2	3519.9	3760.2	3656.6	3898.9	4043.6	4196.9	4315.2	4575.3	4696.4	4764.4	4949	5197.2	5290.9	5431.8	5633.3	5761	6082.5	6064.3	6154.8	6413.8	6463.6	6531.6	6741.8	6721.3	6743.9	7044.7	6969.6	7056.2	7445.9	7455.5	7464.6	7408.2	7862.4	7696.6	7701.1	7954.8	7888.5	7662.5	7700.4	7418.8	7360.5	7210.4	7151.3	7334.2	7124.2	7230.1	6944	7236.9
5	4	2	72	2456	2586.8	2705.2	2918	3017.9	2986.4	3081.7	3247.2	3306	3420.1	3679.9	3780.3	3758.4	3876.4	4136.9	4329.3	4426.8	4815.4	4889.6	5245.8	5311.4	5569.1	5943.4	6114.4	6129	6472.1	6604.8	6738.2	7078.5	7403.2	7266.6	7764.7	7872.2	8137.4	8111.1	8412.2	8149.2	8084.9	8359.4	8084.9	8156.1	7934.7	7967.7	7902.6	7704.6	7738.8	7733.7	7649.8	7525.6	7359.9	7406.4
5	4	12	12	2905.8	3149.5	3367	3587.5	3807.7	3875.4	4260.6	4541.3	4594.7	5039.7	5180.1	5465.2	5529.3	5892.7	6185.2	6468.6	6442	7014.4	7163.1	7567	7304.7	7633.3	8071.6	8464.8	8589.2	9184.3	9149.9	9434.2	10296	10705	10680	11478	12210	12154	12287	13296	12802	13193	13525	13410	13601	13606	13537	13210	12990	13172	13111	12720	12646	11540	11835
5	4	12	98	3026.8	3119.5	3291.4	3440.4	3749.8	3640.2	3793.8	3972.2	4149.3	4274.1	4602.2	4680.1	4922.8	4940.7	5264.5	5636.2	5655.9	5898.9	6110.9	6338.8	6593.8	6909.9	7190.8	7324.4	7574.5	8146.6	7838.5	8100.1	8802.2	9196.2	9493.9	10211	10800	10651	10582	11474	10764	10684	11104	11011	11097	10722	10871	10859	10746	10867	10830	10593	10554	9955	10088
5	4	12	74	2772.4	2907.4	2991.6	3194.7	3369.8	3422.9	3626.3	3876.2	4112.4	4267.9	4576.5	4879.2	4940.6	5340.7	5711.5	6069	6070.2	6590.7	6871.8	7388.8	7399.2	7810.4	8399.5	8601.7	8763.9	9271.5	9488.6	9605.9	10262	10672	10879	11627	11982	11897	12051	13164	12918	13363	13557	13403	13317	12914	12994	12773	12577	12375	12776	12425	12216	11450	11758
5	4	21	21	920.69	949.39	960.5	993.01	1032.7	1032	1068.5	1090	1096	1122.3	1173.1	1199.9	1202.5	1256.2	1293.7	1348.4	1363	1394.3	1442.9	1536	1530.3	1564.6	1671.8	1716.9	1752.7	1817.6	1859.6	1884.2	1966.1	2068.8	2078	2237.7	2269.1	2272.8	2272.9	2323.3	2325.3	2340	2446.1	2388.7	2386.9	2346.2	2367.5	2408.5	2403.9	2346.9	2411.2	2309.4	2806.6	2225.6	2682.4
5	4	21	85	837.85	852.83	857.83	886.04	906.83	910.45	927.52	961.97	975.21	975.85	1006.5	1037.3	1040.5	1025.5	1062.9	1112.6	1131.1	1199.4	1196.3	1270.6	1274	1320.6	1379.8	1427.1	1433	1488.7	1504.9	1535	1623	1625.7	1705.8	1826.3	1880.8	1843	2737.8	1998.2	1996	2022.1	2143.8	2134.2	2143.4	2091.5	2080.4	2101.9	2100	2120	2130.2	2103.6	2072.9	1985.2	2699.9
5	4	21	122	727.85	733.24	737.45	749.45	758.81	757.11	764.16	772.75	776.73	775.86	802.04	810.88	802.66	813.58	825.85	844.28	850.52	880.96	896.5	909.37	915.53	919.96	953.04	970.71	974.2	996.61	999.39	1005.4	1053.2	1060.7	1097.8	1116.5	1125.2	1133.5	1135.6	1188.2	1188.5	1203.1	1240.7	1222.7	1246.8	1234.1	1247	1245.5	1232.7	1224.7	1231.3	1213.4	1215.7	1175.2	1192.7
5	4	26	26	2685.5	2856.7	2994.2	3132.4	3282.1	3373.3	3643.7	3814.8	4068.9	4263	4568.4	4719.6	4726.1	5082.8	5700.2	5914.2	5988.8	6618.4	6929.7	7414.5	7524.6	8043.9	8526.3	8870.4	9355.2	9959.5	9945.3	10805	11163	11971	11843	13080	12687	13287	13348	14005	13761	14024	14424	14074	14025	13350	14155	13300	13291	13184	13538	12686	12879	11962	12442
5	4	26	94	2881.3	3048	3179	3488.7	3726	3854.3	4147.4	4386.9	4549.1	4800.6	5105.6	5448.8	5376.2	5687.3	5964.8	6265.1	6516.6	7166.1	7302.3	7890.3	7922	8578.9	9391.2	9867.3	10258	10926	11027	11505	12275	12598	12562	13745	14331	14449	14650	15322	15055	15212	15552	15419	15596	15432	15389	15118	14921	14895	15168	14613	14354	13632	13357
